movie_id,actor_id
219,2551
219,2550
219,1120
219,2549
220,2581
220,2582
220,2583
220,2430
220,2584
220,2585
220,1567
220,2587
220,2472
220,2588
220,2580
220,2589
220,2586
220,2579
220,2590
220,2578
220,2115
220,2566
220,2568
220,2569
220,2570
220,2571
220,2567
220,2573
220,2574
220,2575
220,2576
220,2577
220,2572
221,2598
221,2605
221,2604
221,2603
221,2602
221,2585
221,2601
221,2600
221,2597
221,2599
221,2595
221,413
221,2463
221,2594
221,2588
221,2593
221,2592
221,2591
221,2596
223,2612
223,2613
223,2616
223,1811
223,2615
223,2611
223,2614
223,2479
223,2608
223,2609
223,2481
223,2607
223,225
223,2312
223,2606
223,2610
224,1478
224,2621
224,1480
224,2620
224,2619
224,2618
224,2617
225,2628
225,1486
225,2627
225,2621
225,2626
225,2625
225,2624
225,2623
225,2622
225,1478
226,2634
226,2636
226,680
226,2635
226,2633
226,2632
226,439
226,2631
226,2630
226,403
226,2629
227,2643
227,2642
227,770
227,2641
227,2639
227,2638
227,2637
227,2073
227,2640
228,2649
228,2651
228,2650
228,2648
228,2647
228,2646
228,2645
228,2644
229,2669
229,2668
229,2667
229,2666
229,2665
229,2664
229,2662
229,2661
229,1571
229,2660
229,2663
229,2658
229,2457
229,2657
229,2656
229,2655
229,2654
229,1567
229,2653
229,2652
229,2659
231,2679
231,2680
231,575
231,2681
231,2687
231,2683
231,2685
231,2686
231,2678
231,2682
231,2677
231,2684
231,527
231,2125
231,2670
231,2671
231,2672
231,2673
231,2676
231,1836
231,1527
231,2674
231,185
231,2675
232,2697
232,2696
232,2695
232,2693
232,2692
232,2691
232,2694
232,2641
232,2690
232,2689
232,413
232,2688
232,2211
232,2073
233,2704
233,2702
233,2701
233,2703
233,891
233,2699
233,2700
233,2698
234,2705
234,314
234,2706
234,2707
234,2708
234,2709
235,2713
235,118
235,2409
235,1209
235,958
235,2712
235,1213
235,2711
235,968
235,2379
235,2710
235,1233
236,2720
236,134
236,2410
236,2719
236,2718
236,2717
236,2716
236,2715
236,2714
237,2728
237,1987
237,2726
237,1372
237,2725
237,2727
237,2723
237,2722
237,2721
237,2344
237,2724
238,2750
238,2751
238,2752
238,2753
238,2754
238,414
238,2755
238,2756
238,2757
238,1283
238,2764
238,435
238,2759
238,2760
238,2761
238,2762
238,2763
238,2749
238,2758
238,2748
238,2735
238,2747
238,1179
238,2730
238,2731
238,2732
238,2733
238,2734
238,2641
238,2736
238,2737
238,2729
238,2739
238,2746
238,2745
238,2744
238,2738
238,2742
238,2741
238,2740
238,2743
239,2778
239,2779
239,2780
239,2781
239,2782
239,2783
239,2785
239,2777
239,2786
239,2787
239,2789
239,2790
239,2784
239,2776
239,2788
239,2774
239,2775
239,2766
239,2767
239,245
239,2768
239,2472
239,2765
239,2769
239,2770
239,2771
239,2772
239,2773
239,1726
240,2750
240,2818
240,2759
240,2740
240,2817
240,1179
240,2816
240,2815
240,2814
240,2739
240,2263
240,2748
240,2819
240,2825
240,2744
240,2822
240,2823
240,2824
240,1169
240,2826
240,2827
240,2749
240,2641
240,2761
240,2828
240,2813
240,2820
240,2812
240,2821
240,2811
240,2754
240,2791
240,2792
240,1192
240,2741
240,414
240,2793
240,2795
240,2796
240,2797
240,2798
240,2799
240,2800
240,2794
240,2760
240,2801
240,415
240,2732
240,2809
240,2808
240,2806
240,2807
240,1283
240,2805
240,2804
240,2803
240,2802
240,2810
241,2848
241,2843
241,2845
241,2846
241,2847
241,2849
241,2856
241,2851
241,2852
241,2853
241,2854
241,2855
241,2842
241,2857
241,2850
241,2841
241,2844
241,1407
241,2712
241,2829
241,789
241,2831
241,2832
241,2833
241,2834
241,2830
241,2836
241,2089
241,2837
241,2838
241,2840
241,2839
241,2835
242,2751
242,2867
242,2820
242,2868
242,1283
242,2869
242,2741
242,2870
242,2732
242,2866
242,377
242,2641
242,2863
242,2864
242,2865
242,2858
242,2859
242,2151
242,2860
242,464
242,2861
242,2744
242,2862
242,2764
242,2740
243,2879
243,1581
243,2884
243,2883
243,2882
243,1883
243,2885
243,2881
243,2880
243,2878
243,2711
243,2876
243,2877
243,2871
243,13
243,790
243,2872
243,2873
243,2874
243,2875
244,2894
244,2892
244,1543
244,2891
244,2893
244,2889
244,2888
244,2887
244,2886
244,2890
245,2905
245,2914
245,2913
245,2912
245,2911
245,2910
245,2909
245,2908
245,2907
245,2906
245,2720
245,2899
245,2903
245,1420
245,2902
245,2901
245,2900
245,268
245,2898
245,2897
245,2896
245,2895
245,2904
246,2918
246,2917
246,2916
246,2915
247,2769
247,2930
247,2030
247,2929
247,822
247,2928
247,2730
247,2927
247,2926
247,2925
247,2580
247,2924
247,2589
247,1567
247,2923
247,2922
247,2921
247,2477
247,2920
247,2919
247,2466
248,2944
248,2945
248,2946
248,2947
248,2953
248,2948
248,2951
248,2949
248,2595
248,2950
248,2952
248,2943
248,234
248,2777
248,2938
248,2941
248,2942
248,2931
248,1661
248,2665
248,2932
248,2313
248,2935
248,2934
248,2936
248,2937
248,2933
248,2939
248,2940
249,2963
249,2962
249,2961
249,1460
249,2960
249,2959
249,2958
249,2957
249,2956
249,2955
249,2798
249,2954
249,2796
250,2969
250,2968
250,2967
250,1318
250,2970
250,2966
250,1580
250,2964
250,2090
250,2965
250,1173
251,2272
251,2971
251,125
251,2972
251,2973
251,949
251,2974
252,2983
252,2984
252,2980
252,2986
252,2987
252,2988
252,2985
252,2982
252,2978
252,2981
252,2979
252,2977
252,49
252,2976
252,2975
252,80
253,2995
253,1416
253,2999
253,2998
253,2997
253,2996
253,3000
253,2994
253,2992
253,2993
253,2989
253,1404
253,2991
253,2990
254,710
254,790
254,3020
254,3019
254,3018
254,1442
254,3017
254,3016
254,3014
254,3013
254,3012
254,3015
254,3010
254,3001
254,3011
254,1445
254,3003
254,3004
254,3002
254,3006
254,3007
254,3008
254,3009
254,3005
255,3030
255,3037
255,3036
255,3035
255,3034
255,2265
255,3033
255,3031
255,3029
255,3032
255,3027
255,3026
255,3028
255,1684
255,3025
255,3024
255,3023
255,3022
255,3021
256,1684
256,3038
257,2331
257,3056
257,3055
257,3054
257,3053
257,1411
257,3052
257,2670
257,3051
257,3050
257,3049
257,3047
257,3046
257,3048
257,3040
257,2179
257,3041
257,3039
257,3043
257,3044
257,3045
257,3042
258,3062
258,3067
258,3066
258,3065
258,3064
258,1684
258,3063
258,3061
258,3033
258,3032
258,3036
258,3060
258,3059
258,3058
258,3057
258,3024
259,3036
259,3038
259,1684
259,3069
259,3070
259,3068
259,3071
260,3077
260,3080
260,3079
260,3076
260,3078
260,3074
260,3073
260,3072
260,2481
260,3075
261,1811
261,2581
261,3086
261,3085
261,3084
261,3082
261,3081
261,3083
262,3098
262,3099
262,3100
262,1185
262,3090
262,1192
262,3102
262,3103
262,3097
262,3101
262,3096
262,3089
262,3094
262,3095
262,3088
262,301
262,3087
262,3092
262,3093
262,1184
262,3091
265,3114
265,3110
265,1823
265,3113
265,257
265,3112
265,3111
265,3109
265,2503
265,3108
265,3107
265,2508
265,3106
265,3105
265,3104
265,3115
265,2507
265,3116
266,3121
266,3123
266,3122
266,3120
266,3118
266,3117
266,3119
267,3130
267,3129
267,3128
267,3127
267,1120
267,605
267,3125
267,3124
267,3126
268,2690
268,3139
268,3138
268,300
268,3054
268,273
268,100
268,3137
268,3136
268,3134
268,3135
268,3133
268,3132
268,620
268,2150
268,780
268,3131
268,3118
269,3146
269,3150
269,3149
269,1675
269,3148
269,3147
269,3122
269,3145
269,3144
269,3143
269,3142
269,3063
269,3141
269,3140
271,3151
271,3152
271,3153
271,3154
272,3211
272,3212
272,3213
272,3214
272,3217
272,3215
272,3199
272,3216
272,3210
272,1260
272,3209
272,804
272,1687
272,3208
272,3207
272,3218
272,3206
272,3205
272,3204
272,3203
272,3202
272,3201
272,3200
272,1757
272,3219
272,3241
272,3221
272,3244
272,3243
272,3242
272,3198
272,3240
272,3239
272,3238
272,3237
272,3236
272,3235
272,3234
272,3220
272,3233
272,3231
272,3230
272,3229
272,3228
272,3227
272,3226
272,3225
272,3224
272,3223
272,3222
272,3139
272,3232
272,3197
272,3180
272,3195
272,2683
272,3174
272,3173
272,3172
272,3171
272,3170
272,3169
272,3168
272,3167
272,3166
272,3165
272,3164
272,79
272,3163
272,3162
272,3161
272,3160
272,3159
272,3158
272,3157
272,3156
272,3155
272,3245
272,3175
272,1758
272,3176
272,3177
272,3194
272,809
272,817
272,446
272,477
272,1765
272,287
272,3193
272,3192
272,3191
272,3190
272,3196
272,3189
272,3187
272,3186
272,3185
272,3184
272,274
272,3183
272,3182
272,3181
272,1760
272,3179
272,3178
272,3188
273,3248
273,3247
273,3246
274,3273
274,2690
274,3272
274,3271
274,418
274,3270
274,3269
274,3267
274,3266
274,3265
274,3264
274,2825
274,3263
274,3262
274,3261
274,3268
274,3259
274,3260
274,3249
274,3250
274,3251
274,3252
274,1532
274,1189
274,3253
274,3254
274,3255
274,1190
274,3256
274,3257
274,3258
275,3280
275,3282
275,1396
275,3281
275,3283
275,3279
275,3274
275,3277
275,251
275,1039
275,3276
275,3275
275,3278
276,3289
276,3291
276,3290
276,3288
276,3248
276,3286
276,3285
276,3284
276,3287
277,2334
277,3313
277,3312
277,3311
277,3310
277,3309
277,3308
277,3307
277,3305
277,3304
277,3303
277,3302
277,3306
277,3300
277,3301
277,3292
277,325
277,3294
277,513
277,3293
277,3296
277,1253
277,3297
277,3298
277,3299
277,3295
278,3330
278,3327
278,3328
278,682
278,3329
278,3331
278,3335
278,3333
278,3334
278,1064
278,9
278,3326
278,3332
278,3325
278,3314
278,3323
278,2062
278,767
278,3315
278,3316
278,3324
278,696
278,3317
278,3319
278,3320
278,3321
278,1396
278,3322
278,3318
279,3349
279,3350
279,3351
279,3352
279,3357
279,3354
279,3355
279,3356
279,3348
279,3353
279,3347
279,1301
279,3345
279,3346
279,3336
279,3337
279,92
279,3339
279,3338
279,3341
279,3342
279,3343
279,3344
279,3340
280,1927
280,1308
280,3366
280,729
280,3367
280,3370
280,3368
280,3369
280,1953
280,3365
280,3371
280,2537
280,3364
280,3362
280,1107
280,3358
280,3359
280,3363
280,2548
280,663
280,3360
280,3361
280,2544
280,2269
280,2545
280,714
281,2831
281,2496
281,3378
281,3377
281,2835
281,3375
281,3376
281,3374
281,3373
281,1043
281,3372
284,3392
284,3391
284,3390
284,3389
284,3387
284,3386
284,3385
284,2603
284,3388
284,3384
284,2779
284,3383
284,3382
284,3381
284,3380
284,3379
284,2785
284,2573
285,338
285,337
285,364
285,513
285,348
285,522
285,1668
285,761
285,358
285,346
285,520
285,3394
285,347
285,3393
285,1515
285,511
285,516
285,122
285,359
285,357
285,352
285,360
285,510
285,344
285,2405
285,521
285,351
285,512
285,349
285,355
286,3395
287,3400
287,3399
287,3398
287,3397
287,3135
287,3396
287,1388
288,3420
288,3416
288,3417
288,3418
288,3419
288,3421
288,2480
288,3423
288,3424
288,3425
288,2951
288,3426
288,3427
288,3415
288,3422
288,3414
288,3413
288,2934
288,2662
288,2017
288,3401
288,3402
288,3403
288,3405
288,3406
288,3404
288,3408
288,3409
288,3410
288,3411
288,239
288,2026
288,3412
288,3407
289,3448
289,3442
289,3444
289,3445
289,3446
289,3447
289,3449
289,2705
289,2657
289,3451
289,3452
289,3453
289,3454
289,3455
289,3441
289,3450
289,3440
289,3443
289,3438
289,3439
289,3428
289,1660
289,2316
289,996
289,3429
289,3431
289,3432
289,3430
289,3433
289,2706
289,3434
289,3435
289,3436
289,3437
289,2021
290,3460
290,1039
290,1353
290,1343
290,3461
290,3459
290,3456
290,3457
290,628
290,1348
290,1352
290,3458
291,3462
291,3463
291,3464
292,3471
292,3470
292,3469
292,3465
292,3467
292,3466
292,3472
292,3468
293,3477
293,3476
293,3478
293,3475
293,3479
293,3473
293,574
293,100
293,3474
293,3480
294,3486
294,3487
294,3485
294,3481
294,3483
294,3484
294,3482
296,3488
296,2544
296,3489
296,3490
296,3491
296,3492
296,3493
296,3494
296,2202
296,2548
297,3498
297,3497
297,3496
297,3257
297,574
297,3495
298,1837
298,1838
298,1850
298,1849
298,1394
298,1839
298,1283
298,1836
298,574
298,3506
298,3505
298,1841
298,1877
298,1878
298,3499
298,3500
298,3501
298,1527
298,718
298,1840
298,3503
298,3504
298,3502
299,3515
299,3520
299,1845
299,3519
299,3517
299,3379
299,3516
299,2777
299,3518
299,3513
299,3512
299,3511
299,3510
299,2784
299,3509
299,3508
299,3507
299,3514
300,3529
300,507
300,3528
300,3526
300,3527
300,3524
300,3523
300,3522
300,3521
300,3525
301,3542
301,3543
301,3544
301,3545
301,2025
301,3548
301,3547
301,3421
301,3549
301,3550
301,3541
301,3546
301,3540
301,3539
301,3538
301,3537
301,3536
301,3535
301,3534
301,3513
301,2768
301,2654
301,3533
301,3532
301,3531
301,3530
302,3557
302,3555
302,3554
302,3556
302,3552
302,3551
302,3553
303,3570
303,2602
303,3571
303,3572
303,3573
303,3574
303,2481
303,245
303,3575
303,3576
303,3577
303,3578
303,3579
303,3569
303,2457
303,3568
303,210
303,3566
303,3567
303,3558
303,2433
303,3437
303,3559
303,3560
303,3561
303,3433
303,2665
303,3562
303,2467
303,3563
303,3564
303,3565
303,2435
306,3588
306,3592
306,988
306,990
306,529
306,3591
306,3590
306,3589
306,3587
306,3583
306,3585
306,3584
306,3582
306,3581
306,1331
306,922
306,3580
306,982
306,3586
307,3595
307,3593
307,3594
308,3600
308,3604
308,3603
308,3602
308,3601
308,798
308,2674
308,1552
308,2885
308,3598
308,2723
308,3597
308,3596
308,3599
309,3612
309,2969
309,3611
309,3610
309,3609
309,1171
309,255
309,3608
309,3607
309,3606
309,1579
309,3605
310,3618
310,3617
310,753
310,3616
310,487
310,1840
310,3615
310,3614
310,3613
310,446
311,3627
311,3633
311,3632
311,3631
311,3094
311,3630
311,3629
311,1401
311,3628
311,2732
311,1169
311,3179
311,3619
311,3620
311,3621
311,3622
311,984
311,2053
311,3624
311,3625
311,3626
311,3623
312,3638
312,3642
312,3641
312,3640
312,3639
312,3635
312,3636
312,3634
312,3637
313,3647
313,3650
313,3649
313,3648
313,1368
313,806
313,3645
313,811
313,3644
313,3643
313,3646
314,3672
314,3673
314,3674
314,3675
314,3676
314,3677
314,3678
314,3679
314,3680
314,3682
314,3681
314,3683
314,3684
314,3685
314,3686
314,3687
314,3688
314,3689
314,3671
314,3690
314,3670
314,3657
314,3668
314,2009
314,3651
314,3669
314,3653
314,3654
314,3655
314,3597
314,3656
314,3599
314,3652
314,3659
314,3660
314,3661
314,3662
314,3663
314,3664
314,3665
314,3666
314,3667
314,3658
315,3696
315,3695
315,3694
315,3692
315,3693
315,3691
315,1858
316,3697
316,3698
316,3699
316,911
317,3705
317,3704
317,3703
317,3701
317,3700
317,3702
318,3721
318,321
318,3720
318,3719
318,3718
318,3717
318,2351
318,289
318,3716
318,251
318,3714
318,3715
318,3500
318,3706
318,3707
318,3713
318,1026
318,3708
318,3375
318,3710
318,3711
318,3712
318,1303
318,3709
319,3732
319,3733
319,3734
319,3735
319,990
319,287
319,3726
319,2039
319,3736
319,3737
319,2141
319,413
319,3731
319,447
319,3730
319,3724
319,3729
319,3722
319,3723
319,2693
319,448
319,574
319,2835
319,2838
319,3727
319,3728
319,1182
319,1865
319,3725
320,3745
320,3753
320,3752
320,3751
320,3750
320,3749
320,3748
320,3747
320,3746
320,3744
320,3740
320,804
320,3742
320,3741
320,3739
320,3738
320,680
320,2422
320,1283
320,1804
320,3743
321,3762
321,3766
321,3765
321,3764
321,3763
321,3761
321,3756
321,3759
321,3758
321,3757
321,3755
321,3754
321,3760
322,3778
322,3496
322,3777
322,3776
322,3775
322,3774
322,2093
322,767
322,3773
322,2697
322,3771
322,1109
322,629
322,3770
322,3769
322,3768
322,2859
322,3767
322,3772
326,3787
326,3793
326,3792
326,3791
326,3790
326,3788
326,3786
326,3789
326,3785
326,3784
326,3783
326,2141
326,3782
326,3781
326,3780
326,3779
327,3802
327,2918
327,3801
327,3800
327,3798
327,3799
327,3796
327,3795
327,3321
327,3794
327,3797
329,3812
329,3822
329,3820
329,3819
329,3818
329,3817
329,3816
329,3815
329,3814
329,3813
329,3811
329,3821
329,2328
329,3810
329,940
329,2141
329,3804
329,3803
329,3806
329,3807
329,3808
329,3809
329,3805
330,3830
330,3836
330,3835
330,251
330,3834
330,3833
330,3831
330,3808
330,3816
330,3832
330,3828
330,3829
330,3823
330,1347
330,3824
330,3817
330,3826
330,3804
330,3827
330,3825
331,3819
331,3846
331,3845
331,3844
331,3843
331,3842
331,3275
331,3840
331,3818
331,3839
331,2080
331,3838
331,3837
331,3841
332,3854
332,3858
332,3857
332,3856
332,3855
332,3853
332,3859
332,3851
332,3847
332,3848
332,3852
332,3850
332,3849
333,3860
333,3861
333,3862
333,3863
333,3864
333,3865
333,3866
333,3867
334,3614
334,3878
334,1346
334,3879
334,3884
334,3881
334,3882
334,3883
334,3877
334,1347
334,3880
334,770
334,3875
334,3275
334,883
334,3874
334,3872
334,3871
334,2519
334,3870
334,3869
334,3868
334,377
334,3876
334,3873
335,3890
335,3892
335,3875
335,3891
335,3888
335,3887
335,3886
335,3885
335,3889
336,3901
336,3900
336,3899
336,3898
336,3897
336,3896
336,3895
336,3894
336,3893
336,785
337,3911
337,3910
337,3909
337,3907
337,3908
337,3905
337,3904
337,3903
337,3902
337,3906
338,3919
338,3918
338,3287
338,913
338,3917
338,3915
338,3914
338,3913
338,3912
338,3916
339,3929
339,3928
339,3927
339,3926
339,3925
339,3924
339,3923
339,3921
339,3
339,3920
339,1870
339,866
339,1
339,3922
340,3930
340,476
340,3931
340,3932
342,3940
342,3939
342,3938
342,3937
342,3933
342,3935
342,3934
342,3936
343,3945
343,3946
343,3944
343,3714
343,3942
343,3941
343,3943
344,3953
344,1829
344,3957
344,3956
344,3955
344,3954
344,3952
344,3951
344,1820
344,3950
344,3949
344,3948
344,3947
344,1830
345,3964
345,3965
345,3963
345,3966
345,3967
345,3962
345,3958
345,3960
345,3234
345,3961
345,2092
345,3959
346,3992
346,3991
346,3990
346,3989
346,3981
346,3987
346,3986
346,3985
346,3984
346,3983
346,3982
346,3988
346,3980
346,3978
346,3968
346,3969
346,3979
346,3971
346,3972
346,3970
346,3974
346,3975
346,3976
346,3977
346,3973
347,3993
347,3994
348,3996
348,3644
348,3997
348,2824
348,3000
348,288
348,3995
348,3474
348,1469
349,3905
349,4000
349,4001
349,260
349,3998
349,3999
350,4011
350,4016
350,4015
350,4014
350,4013
350,1632
350,4012
350,2173
350,4010
350,4009
350,4008
350,4007
350,4006
350,4005
350,4004
350,4003
350,4002
363,4031
363,4033
363,4034
363,4035
363,4039
363,4037
363,4038
363,4030
363,4040
363,4036
363,4029
363,4032
363,4027
363,4026
363,4025
363,4028
363,4024
363,4023
363,4022
363,4021
363,4020
363,4019
363,4018
363,4017
364,3133
364,2150
364,786
364,1281
364,3882
364,3736
364,2972
364,4041
364,3132
377,1907
377,4048
377,4047
377,4049
377,348
377,4046
377,3785
377,4043
377,1974
377,4045
377,4044
377,3590
377,4042
377,3492
378,2694
378,3397
378,1348
378,4050
378,3276
378,2137
379,4054
379,4057
379,2856
379,4056
379,4055
379,4053
379,3496
379,1039
379,1353
379,4052
379,1343
379,4051
379,2080
380,4072
380,3803
380,770
380,4071
380,4070
380,1627
380,4069
380,4068
380,4067
380,14
380,4065
380,4064
380,4063
380,1711
380,4062
380,4061
380,4060
380,4059
380,4058
380,4066
381,2571
381,2433
381,4077
381,2457
381,4076
381,4075
381,4074
381,4073
381,2446
381,3406
381,2393
387,1076
387,1657
387,4093
387,3963
387,4092
387,4094
387,4091
387,4090
387,4089
387,4088
387,4081
387,4086
387,4085
387,4084
387,4083
387,4082
387,4080
387,4079
387,3295
387,4078
387,4087
388,4138
388,4127
388,4126
388,4125
388,4123
388,488
388,4124
388,4128
388,4122
388,126
388,4129
388,4131
388,1190
388,2209
388,4130
388,4132
388,4133
388,4134
388,4135
388,2067
388,4136
388,4137
388,1945
388,575
388,4121
388,4109
388,4119
388,4120
388,4095
388,4096
388,4097
388,4099
388,4100
388,4101
388,4102
388,4103
388,4104
388,4105
388,4098
388,4107
388,4106
388,4118
388,4117
388,4115
388,4114
388,4116
388,4112
388,4111
388,4110
388,4108
388,4113
389,4148
389,4144
389,4147
389,4146
389,2752
389,4145
389,3885
389,2460
389,4142
389,4141
389,624
389,4140
389,1884
389,4139
389,4149
389,4143
390,4152
390,4150
390,4151
391,4160
391,4159
391,4158
391,4157
391,3630
391,4155
391,4154
391,443
391,4153
391,4156
392,4169
392,1270
392,883
392,348
392,4173
392,4172
392,4171
392,4170
392,811
392,4165
392,4167
392,4166
392,4164
392,4163
392,4162
392,251
392,4161
392,4168
393,392
393,386
393,384
393,373
393,389
393,385
393,379
393,369
393,371
393,4179
393,376
393,378
393,4177
393,4176
393,368
393,372
393,375
393,2141
393,4175
393,4174
393,367
393,388
393,4178
395,1102
395,4193
395,3194
395,1365
395,4198
395,4194
395,4196
395,4197
395,4192
395,1255
395,2543
395,4195
395,4190
395,4180
395,4191
395,4182
395,4183
395,4184
395,4181
395,4186
395,4187
395,4188
395,4189
395,4185
396,3082
396,4199
396,4200
396,4201
397,4207
397,4206
397,4205
397,1168
397,4203
397,4202
397,4204
398,4216
398,4215
398,4214
398,4213
398,4212
398,1346
398,4211
398,4210
398,185
398,4209
398,1358
398,775
398,4208
398,2094
400,1039
400,4220
400,4139
400,4219
400,717
400,4050
400,3736
400,4217
400,1242
400,4218
400,4221
