id,imdb_id,title,budget,genre,original_language,overview,popularity,release_date,revenue,runtime,vote_average,vote_count
2455,tt0086551,Confidentially Yours,,18.0,fr,"Claude Massoulier is murdered while hunting at the same place as Julien Vercel (Jean-Louis Trintignant), an estate agent who knew him and whose fingerprints are found on Massoulier's car. As the police discover that Marie-Christine Vercel (Caroline Sihol), Julien's wife, was Massoulier's mistress, Julien is the prime suspect. But his secretary, Barbara Becker (Fanny Ardant), while not quite convinced he is innocent, defends him and leads her private investigations.",2.672873,10/08/1983,,110,7.1,25
2457,tt0037674,Children of Paradise,,18.0,fr,"Filmed during the German occupation, this French milestone centers around the theatrical life of a beautiful courtesan and the four men who love her. Voted the ""Best French Film in History"" by the French Film Academy in 1990.",5.353954,15/03/1945,,191,7.9,79
2459,tt0076852,An Elephant Can Be Extremely Deceptive,,35.0,fr,"Etienne falls in love with a sexy woman he meets in his bureau. This woman is then chosen for an advertisement... He will do everything for conquering her, unless telling it his wife.",3.12581,22/09/1976,,105,6.8,20
2460,tt0117909,Earth,,18.0,en,"Angel, an exterminator recently released from a mental hospital, comes to rid a small Spanish town of tiny grubs in the soil. The local wine-making industry has found these pests responsible for giving their product an ""earthy"" taste that has divided local opinion. While in town, Angel becomes involved with two beautiful and very different women, and impacts their lives on a grand scale. Can either of these women accept the fact that Angel travels with a ""ghost"" of himself, or that he routinely speaks with the deseased townspeople?",1.502487,20/05/1996,,125,7.4,10
2462,tt0064425,Hibernatus,,35.0,fr,"The frozen body of Paul Fournier is discovered in Greenland where he had disappeared during a scientific expedition in 1905. Perfectly conserved he is brought back to life in the 1960s. His descendants take care of him: to spare him the cultural shock they behave so to make believe it's 1905 and they are his cousins, uncle...",3.793346,10/09/1969,,82,6.5,66
2463,tt0216165,Running Out of Time,,18.0,cn,Police inspector and excellent hostage negotiator Ho Sheung-Sang finds himself in over his head when he is pulled into a 72 hour game by a cancer suffering criminal out for vengeance on Hong Kong's organized crime syndicates.,4.075709,23/09/1999,,93,7.5,31
2469,tt0101026,Tie Me Up! Tie Me Down!,,35.0,es,"Recently released from a mental hospital, Ricky ties up Marina, a film star he once had sex with and keeps her hostage.",10.788319,12/12/1989,,111,7.0,102
2470,tt0103791,Belle ,,35.0,es,"In 1931, a young soldier deserts from the army and falls into a country farm, where he is welcomed by the owner due to his political ideas. Manolo has four daughters, Fernando likes all of them and they like him, so he has to decide which one to love.",3.565278,04/12/1992,,109,6.9,32
2486,tt0449010,Eragon,100000000.0,14.0,en,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",9.851133,14/12/2006,249288105.0,104,4.9,990
2487,tt0158714,Lady Snowblood,,28.0,ja,Yuki's family is nearly wiped out before she is born due to the machinations of a band of criminals. These criminals kidnap and brutalize her mother but leave her alive. Later her mother ends up in prison with only revenge to keep her alive. She creates an instrument for this revenge by purposefully getting pregnant. Yuki never knows the love of a family but only killing and revenge.,7.228457,01/12/1973,,97,7.8,79
2493,tt0093779,The Princess Bride,16000000.0,12.0,en,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",15.15267,18/09/1987,30857814.0,98,7.6,1518
2501,tt0258463,The Bourne Identity,60000000.0,28.0,en,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy ",21.040126,14/06/2002,214034224.0,119,7.3,3640
2502,tt0372183,The Bourne Supremacy,75000000.0,28.0,en,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",20.40426,23/07/2004,288500217.0,108,7.2,2873
2503,tt0440963,The Bourne Ultimatum,70000000.0,28.0,en,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",18.173269,03/08/2007,442824138.0,115,7.3,2938
2516,tt0062089,Our Mother's House,,18.0,en,"Seven British children bury their mother and hide her death, until their long-lost father (Dirk Bogarde) returns.",1.385444,09/10/1967,,100,5.5,10
2517,tt0408664,Nobody Knows,,18.0,ja,"In Tokyo, the reckless single mother Keiko moves to a small apartment with her twelve years old son Akira Fukushima and hidden in the luggage, his siblings Kyoko, Shigeru and Yuki. The children have different fathers and do not have schooling, but they have a happy life with their mother. When Keiko finds a new boyfriend, she leaves the children alone, giving some money to Akira and assigning him to take care of his siblings. When the money finishes, Akira manages to find means to survive with the youngsters without power supply, gas or water at home, and with the landlord asking for the rental.",5.196429,07/08/2004,,141,7.8,92
2525,tt0060164,The Bible: In the Beginning...,18000000.0,18.0,en,"Extravagant production of the first part of the book of Genesis. Covers Adam and Eve, Noah and the Flood and Abraham and Isaac.",4.309564,28/09/1966,,174,6.2,34
2527,tt0064861,This Man Must Die,,18.0,fr,"When his young son is killed in a hit and run accident, Charles Thenier resolves to hunt down and murder the killer. By chance, Thenier makes the acquaintance of an actress, Helne Lanson, who was in the car at the time of the accident. He then meets Hel",2.043639,04/09/1969,,113,7.5,22
2528,tt0102368,Madame Bovary,,18.0,fr,"Bored with the limited and tedious nature of provincial life in 19th-century France, the fierce and sensual Emma Bovary finds herself in calamitous debt and purses scandalous sexual liaisons with absolute abandon. However, when her volatile lifestyle catches up to her, the lives of everyone around her are endangered.",1.233405,03/04/1991,1942423.0,136,6.6,19
2539,tt0371246,Spanglish,80000000.0,35.0,en,"Mexican immigrant and single mother Flor Moreno finds housekeeping work with Deborah and John Clasky, a well-off couple with two children of their own. When Flor admits she can't handle the schedule because of her daughter, Cristina, Deborah decides they should move into the Clasky home. Cultures clash and tensions run high as Flor and the Claskys struggle to share space while raising their children on their own, and very different, terms.",11.202764,17/12/2004,55041367.0,130,5.8,375
2546,tt0054494,Zazie dans le m,,35.0,fr,"A brash and precocious ten-year-old (Catherine Demongeot) comes to Paris for a whirlwind weekend with her rakish uncle (Philippe Noiret); he and the viewer get more than they bargained for, however, in this anarchic comedy from Louis Malle, which rides roughshod over the City of Light. Based on a popular novel by Raymond Queneau that had been considered unadaptable, Malles audacious Zazie dans le m",3.297004,28/10/1960,,89,6.6,29
2565,tt0099892,Joe Versus the Volcano,,14.0,en,"Hypochondriac Joe Banks finds out he has six months to live, quits his dead end job, musters the courage to ask his female co-worker out on a date, and is then hired to jump into a volcano by a mysterious visitor.",9.019396,09/03/1990,39404261.0,102,5.5,150
2566,tt0417189,Time to Leave,,18.0,fr,"Romain, 31, a photographer, learns that a malignancy may kill him within a few months. Decisions: treatment? work? how to tell his lover and his family. He remembers the sea and himself as a child. He stares in the mirror. He's cruel: facing death, he pushes people away - what's the point? He visits his grandmother to tell her; on the way, he chats briefly with a waitress. He looks at old photos, visits a childhood tree house. He takes pictures. Returning from his grandmother's, he stops for food and sees the waitress, Jany, again. She makes a request. He returns to an empty flat - his lover has left. Can Jany's proposition give him a way to move past self-pity?",3.333665,16/05/2005,,85,7.1,30
2567,tt0338751,The Aviator,116000000.0,18.0,en,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.",9.86738,17/12/2004,102000000.0,170,7.0,1526
2574,tt0052556,The Lovers,,10749.0,fr,"A shallow, provincial wife finds her relationship with her preoccupied husband strained by romantic notions of love, leading her further towards Paris and the country wilderness.",2.461408,05/09/1958,,90,6.5,15
2575,tt0236784,The Tailor of Panama,21000000.0,18.0,en,"A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Canal.",6.226933,11/02/2001,28008462.0,109,6.2,97
2576,tt0052738,The Diary of Anne Frank,3000000.0,18.0,en,"The true, harrowing story of a young Jewish girl who, with her family and their friends, is forced into hiding in an attic in Nazi-occupied Amsterdam.",5.733434,18/03/1959,,180,7.3,79
2577,tt0345061,Code 46,7500000.0,18.0,en,"A futuristic 'Brief Encounter', a love story in which the romance is doomed by genetic incompatibility.",6.101401,02/09/2003,,92,6.2,116
2587,tt0069824,"Brother Sun, Sister Moon",3000000.0,10752.0,it,"This is a dramatization of events in the life of St. Francis of Assisi from before his conversion experience through his audience with the pope, including his friendship with St. Clare.",1.763243,03/03/1972,,135,6.3,17
2588,tt0456340,Chaotic Ana,6500000.0,35.0,es,"The teenager artist Ana is raised in Ibiza by her German father Klaus in a naturalist lifestyle in a cave. One day, she meets a woman called Justine that invites Ana to move to Madrid, offering education and economical support, to live in an old house with other artists having classes of Arts and with the only commitment of studying. Ana befriends her mate Linda (Bebe) and falls in love for the problematic Said, having her first sexual experience with him. After a period together, Said leaves Ana, and then she is hypnotized by Anglo, discovering her past lives and deaths.",4.502465,24/08/2007,,119,6.9,19
2593,tt0057058,The Fire Within,,18.0,fr,"Alain Leroy is a recovering alcoholic who decides to end his life, but first decides to visit his friends in Paris one last time, in an attempt at finding a reason to continue living.",2.441347,14/10/1963,,108,7.4,38
2594,tt0291400,Monsieur Batignole,,35.0,fr,"In 1942, in an occupied Paris, the apolitical grocer Edmond Batignole lives with his wife and daughter in a small apartment in the building of his grocery. When his future son-in-law and collaborator of the German Pierre-Jean Lamour calls the Nazis to arrest the Jewish Bernstein family, they move to the confiscated apartment. Some days later, the young Simon Bernstein escapes from the Germans and comes to his former home. When Batignole finds him, he feels sorry for the boy and lodges him, hiding Simon from Pierre-Jean and also from his wife. Later, two cousins of Simon meet him in the cellar of the grocery. When Pierre-Jean finds the children, Batignole decides to travel with the children to Switzerland.",3.590903,06/03/2002,,100,7.0,51
2604,tt0096969,Born on the Fourth of July,14000000.0,18.0,en,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",13.617646,20/12/1989,161001698.0,145,6.7,403
2605,tt0091949,Short Circuit,,35.0,en,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.",12.171218,09/05/1986,40697761.0,98,6.4,535
2608,tt0093476,Maid to Order,,35.0,en,"Spoiled Jessie Montgomery, whose wild behavior and spending excesses cause her well-meaning but exasperated millionaire father Charles to wish he never had her, is visited by fairy godmother Stella. In an effort to save Jessie, Stella casts a spell which causes Charles to no longer have a daughter. Jessie, now penniless and without a friend, must take a maid's job to earn a living, and hopefully to learn her lesson.",1.542276,10/07/1987,9868521.0,93,5.2,17
2609,tt0093748,"Planes, Trains and Automobiles",,35.0,en,"A man must struggle to travel home for Thanksgiving, with an obnoxious slob of a shower ring salesman his only companion.",9.420183,26/11/1987,49230280.0,93,7.1,567
2610,tt0338427,Shopgirl,10284523.0,35.0,en,"Mirabelle is a disenchanted salesgirl and aspiring artist who sells gloves and accessories at a department store. She has two men in her life: wealthy divorce Ray Porter and struggling musician Jeremy. Mirabelle falls in love with the glamorous Ray, and her life takes a magical turn, b",4.349046,21/10/2005,11588205.0,104,5.7,80
2611,tt0102598,Only the Lonely,,35.0,en,"Danny Muldoon, a Chicago policeman, still lives with his overbearing mother Rose. He meets and falls in love with Theresa Luna , whose father owns the local funeral parlour. Naturally, his mother objects to the relationship, and Danny and Theresa must either overcome her objections or give up the romance.",10.313689,24/05/1991,21830957.0,104,6.2,40
2612,tt0100201,Mr. Destiny,20000000.0,14.0,en,"Larry Burrows is unhappy and feels powerless over his life. He believes his entire life could have turned out differently had he not missed that shot in a baseball game when was a kid. One night he meets this mysterious man, who could change his fate by offering him that alternative life he always dreamed of. But as Burrows embarks on this journey of self discovery he realises that even this new life has its problems and drawbacks..",4.414928,12/10/1990,15379253.0,110,6.1,60
2613,tt0105165,Prelude to a Kiss,,18.0,en,"A couple fall in love despite the girl's pessimistic outlook. As they struggle to come to terms with their relationship, something supernatural happens that tests it.",4.582718,10/07/1992,22697691.0,105,5.4,31
2614,tt0093260,Innerspace,,28.0,en,"Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",10.134408,30/06/1987,25893810.0,120,6.6,336
2616,tt0098554,Uncle Buck,15000000.0,35.0,en,"As an idle, good-natured bachelor, Uncle Buck is the last person you would think of to watch the kids. However, during a family crisis, he is suddenly left in charge of his nephew and nieces. Unaccustomed to suburban life, fun-loving Uncle Buck soon charms his younger relatives Miles and Maizy with his hefty cooking and his new way of doing the laundry. His carefree style does not impress everyone though - especially his rebellious teenage niece, Tia, and his impatient girlfriend, Chanice. With a little bit of luck and a lot of love, Uncle Buck manages to surprise everyone in this heartwarming family comedy.",8.13754,16/08/1989,79258538.0,100,6.6,338
2617,tt0095253,The Great Outdoors,24000000.0,35.0,en,"It's vacation time for outdoorsy Chicago man Chet Ripley, along with his wife, Connie, and their two kids, Buck and Ben. But a serene weekend of fishing at a Wisconsin lakeside cabin gets crashed by Connie's obnoxious brother-in-law, Roman Craig, his wife, Kate, and the couple's two daughters. As the excursion wears on, the Ripleys find themselves at odds with the stuffy Craig family.",11.666172,17/06/1988,43455230.0,91,6.4,155
2619,tt0088161,Splash,8000000.0,35.0,en,"A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",8.441602,09/03/1984,69821334.0,111,6.1,328
2620,tt0090660,Armed and Dangerous,12000000.0,28.0,en,"Dooley, a cop wrongly sacked for corruption, teams up with a useless defence lawyer in their new careers... as security guards. When the two are made fall guys for a robbery at a location they are guarding, the pair begin to investigate corruption within the company and their union. They soon make enemies of everyone, but can the unlikely duo save the day?",5.037671,15/08/1986,15945534.0,88,5.3,46
2621,tt0122459,Return to Me,24000000.0,10749.0,en,"It took a lot of cajoling to get Bob (Duchovny), a recently widowed architect, to go on a blind date at a quirky Irish-Italian eatery. Once there, he's smitten instantly not with his date but with the sharp-witted waitress, Grace (Driver). Everything seems to be going great until an unbelievable truth is revealed, one that could easily break both of their hearts for good.",5.269733,07/04/2000,36609995.0,115,6.1,68
2623,tt0084434,An Officer and a Gentleman,,18.0,en,"Zack Mayo is a young man who has signed up for Navy Flight School. He is a Navy brat who has a bad attitude problem. Sgt. Foley is there to train and evaluate him and will clearly find Zack wanting. Zack meets Paula, a girl who has little beyond family and must decide what it is he wants to do with his life.",7.936216,28/07/1982,129795554.0,124,6.8,219
2625,tt0107611,Mr. Jones,,18.0,en,"The story about the relationship between a manic depressive man, Mr Jones, and the female doctor who takes more than a professional interest in his treatment.",6.579753,08/10/1993,,114,5.9,35
2636,tt0111255,The Specialist,45000000.0,28.0,en,"May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",10.388183,07/10/1994,170362582.0,110,5.5,317
2637,tt0265349,The Mothman Prophecies,32000000.0,18.0,en,Reporter John Klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy West Virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.,8.50563,25/01/2002,55157539.0,119,6.1,307
2639,tt0118954,Deconstructing Harry,20000000.0,35.0,en,"This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",6.280515,26/08/1997,10686841.0,96,7.3,188
2640,tt0097493,Heathers,,53.0,en,"A girl who halfheartedly tries to be part of the ""in crowd"" of her school meets a rebel who teaches her a more devious way to play social politics: by killing the popular kids.",13.311827,01/10/1988,1108462.0,102,7.3,387
2642,tt0313737,Two Weeks Notice,60000000.0,35.0,en,"Dedicated environmental lawyer Lucy Kelson goes to work for billionaire George Wade as part of a deal to preserve a community center. Indecisive and weak-willed George grows dependent on Lucy's guidance on everything from legal matters to clothing. Exasperated, Lucy gives notice and picks Harvard graduate June Carter as her replacement. As Lucy's time at the firm nears an end, she grows jealous of June and has second thoughts about leaving George.",7.738531,19/12/2002,93354918.0,101,5.9,505
2648,tt0098681,Aces Go Places V: The Terracotta Hit,,28.0,cn,Two friends who own an investment firm turn to a policeman friend for help when they are framed for robbery by a gang of antiquities smugglers.,0.852792,01/01/1989,,103,5.1,5
2649,tt0119174,The Game,50000000.0,18.0,en,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",14.825587,12/09/1997,109423648.0,129,7.5,1556
2652,tt0424136,Hard Candy,950000.0,18.0,en,"A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him.",9.62025,14/01/2005,7022209.0,103,6.8,726
2654,tt0113409,In the Mouth of Madness,8000000.0,27.0,en,"With the disappearance of hack horror writer Sutter Cane, all Hell is breaking loose...literally! Author Cane, it seems, has a knack for description that really brings his evil creepy-crawlies to life. Insurance investigator John Trent is sent to investigate Cane's mysterious vanishing act and ends up in the sleepy little East Coast town of Hobb's End.",8.497643,12/12/1994,8946600.0,95,7.1,307
2655,tt0161081,What Lies Beneath,100000000.0,18.0,en,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",9.500497,21/07/2000,155464351.0,130,6.3,504
2657,tt0120789,Pleasantville,,14.0,en,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",11.0874,17/09/1998,,124,7.1,498
2661,tt0060153,Batman,1377800.0,10751.0,en,The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,8.991532,30/07/1966,,105,6.1,209
2662,tt0251736,House of 1000 Corpses,7000000.0,27.0,en,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,11.00913,11/04/2003,16829545.0,89,6.0,310
2665,tt0083530,Airplane II: The Sequel,,35.0,en,"A faulty computer causes a passenger space shuttle to head straight for the sun, and man-with-a-past, Ted Striker must save the day and get the shuttle back on track ",7.181664,10/12/1982,27150534.0,85,6.0,276
2666,tt0118929,Dark City,27000000.0,9648.0,en,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",12.851984,27/02/1998,27200316.0,100,7.2,838
2667,tt0185937,The Blair Witch Project,60000.0,27.0,en,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",14.838386,14/07/1999,248000000.0,81,6.3,1090
2668,tt0162661,Sleepy Hollow,100000000.0,18.0,en,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.,11.072361,18/11/1999,206071502.0,105,6.9,1774
2669,tt0086993,The Bounty,25000000.0,28.0,en,"The familiar story of Lieutenant Bligh, whose cruelty leads to a mutiny on his ship. This version follows both the efforts of Fletcher Christian to get his men beyond the reach of British retribution, and the epic voyage of Lieutenant Bligh to get his loyalists safely to East Timor in a tiny lifeboat.",7.492912,04/05/1984,8613462.0,132,6.5,109
2671,tt0178868,Ringu,1200000.0,27.0,ja,"A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.",6.486126,31/01/1998,8690429.0,96,6.9,310
2675,tt0286106,Signs,72000000.0,18.0,en,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,11.211568,02/08/2002,408247917.0,106,6.4,1624
2687,tt0104850,Memoirs of an Invisible Man,40000000.0,35.0,en,"After a freak accident, an invisible yuppie runs for his life from a treacherous CIA official while trying to cope with his new life.",6.064099,28/02/1992,14358033.0,99,5.7,127
2690,tt0057187,Irma la Douce,,35.0,en,"Nester Patou, a naive police officer, is transferred to the red light district in Paris and organizes a raid on a dodgy hotel running as a brothel - inadvertently disrupting the corrupt system of the police and the pimps union, and netting his station superior. Fired from his job, Nester goes to the local bar for a drink and befriends a pretty young lady named Irma la Douce. Upon realizing she is a prostitute, Nester invents a crazy scheme to keep her from seeing other men.",5.967967,04/06/1963,,135,7.1,74
2692,tt0949770,The Red Elvis,,99.0,de,,0.123453,13/02/2007,,90,8.0,1
2694,tt0949564,Tuya's Marriage,,18.0,zh,"Set in Inner Mongolia, a physical setback causes a young woman to choose a suitor who can take care of her, as well as her disabled husband.",1.819151,21/09/2006,,96,7.6,8
2698,tt0413099,Evan Almighty,175000000.0,14.0,en,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,9.156877,09/06/2007,173000000.0,96,5.3,1194
2699,tt0115392,Titanic,13000000.0,28.0,en,"A story of the romances of two couples upon the doomed ship. Isabella Paradine (Catherine Zeta Jones) is a wealthy woman mourning the loss of her aunt, who reignites a romance with old flame, Wynn Park (Peter Gallagher). Meanwhile, a charming ne'er do well named Jamie Perse (Mike Doyle) steals a ticket for the ship, and falls for a sweet innocent Irish girl on board. But their romance is threatened by the villainous Simon Doonan (Tim Curry), who has discovered about the ticket and makes Jamie his unwilling accomplice, as well as having sinister plans for the girl.",3.435807,17/11/1996,,173,6.3,45
2701,tt0109036,Abraham,10000000.0,18.0,en,"This engrossing dramatization of the life of Abraham, the most tested servant of God and the father of Judaism, spans from the patriarch's quest for the Promised Land to the sacrifice of his son, Isaac.",1.888149,03/04/1994,,175,4.0,1
2721,tt0065234,Z,,18.0,fr,"Repression is the rule of the day in this film that skewers Greek governance of the 1960s. Z, a leftist rabble rouser, is killed in what appears to be a traffic accident. But given the political climate, the death of such a prominent activist raises troubling questions. Though it's too late to save Z's life, a postmortem examination suggests that the ruling party was behind his death. As the facts leak out, those who tell the truth pay the price for their honesty.",11.943621,26/02/1969,83305.0,127,8.0,87
2722,tt0301524,The Other Side of the Bed,,10749.0,es,"When Paula leaves her mate Pedro, he misses her and looks for comfort with his best friends, Javier and Sonia. Paula is having an affair with Javier. The cuckold Pedro tries to find who is the secret lover of Paula, and hires a private eye. Meanwhile, while comforting Pedro, Sonia has one night stand with him and Javier thinks she is cheating him with her lesbian friend Lucia.",1.99771,27/04/2002,,114,6.3,24
2728,tt0486640,Postal,,28.0,en,"The story begins with a regular Joe who tries desperately to seek employment, but embarks on a violent rampage when he teams up with cult leader Uncle Dave. Their first act is to heist an amusement park, only to learn that the Taliban are planning the same heist as well. Chaos ensues, and now the Postal Dude must not only take on terrorists but also political figures.",13.441185,11/08/2007,,100,4.6,94
2731,tt0104507,Indochine,,18.0,fr,"The story starts in the 1930's at one of the largest rubber-tree plantations in Indochine (Vietnam). This plantation is owned by the French colonist Eliane, a proud woman who lives with her father and her native adoptive daughter Camille. She doesn't have a husband or a man in her life (apart from her father), but gets to know the young officer Jean-Baptiste when both want to buy the same painting at an auction. They have a short affair, but then she refuses to see him again. In the meantime it's Camille who has fallen in love with Jean-Baptiste and Eliane knows it. She makes sure he's sent to one of the most desolate outposts on some remote island, making sure that the two will never see each other again. Camille has no choice, but to marry the man she was promised to, but in the meantime she starts a search to find the man she really loves.",10.762325,15/04/1992,,148,7.2,32
2734,tt0118933,David,15000000.0,18.0,en,"The tribes of Israel need to defeat the superior might of the Philistines: ""Now appoint a king to lead us, such as all the other nations have."" (I Samuel, 8:5). And so the prophet Samuel gives the Hebrews their first king, Saul.  Saul, however, has incessant doubts about his mission. The influential prophet Samuel turns away from Saul in order to select a new king according to God's will: David. He is still a young boy, tending sheep in the fields, when, secretly Samuel oints him as the next king of the Israelites.",2.404939,23/03/1997,,190,8.2,11
2742,tt0102511,Naked Lunch,16000000.0,80.0,en,"After developing an addiction to the substance he uses to kill bugs, an exterminator accidentally murders his wife and becomes involved in a secret government plot being orchestrated by giant bugs in an Islamic port town in Africa.",7.919299,27/12/1991,,115,7.0,207
2748,tt0046511,Journey to Italy,,10749.0,it,This deceptively simple tale of a bored English couple (George Sanders and Ingrid Bergman) travelling to Italy to find a buyer for a house inherited from an uncle is transformed by Roberto Rossellini into a passionate story of cruelty and cynicism as their marriage disintegrates around them.,4.092146,07/09/1954,,85,7.3,50
2749,tt0179626,15 Minutes,60000000.0,28.0,en,"When Eastern European criminals Oleg and Emil come to New York City to pick up their share of a heist score, Oleg steals a video camera and starts filming their activities, both legal and illegal. When they learn how the American media circus can make a remorseless killer look like the victim and make them rich, they target media-savvy NYPD Homicide Detective Eddie Flemming and media-naive FDNY Fire Marshal Jordy Warsaw, the cops investigating their murder and torching of their former criminal partner, filming everything to sell to the local tabloid TV show ""Top Story.""",12.149946,01/03/2001,56359980.0,120,5.7,194
2750,tt0274309,24 Hour Party People,,35.0,en,"In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",12.655728,13/02/2002,,117,6.8,109
2752,tt0243736,40 Days and 40 Nights,17000000.0,35.0,en,"Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent, that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams, Erica, walks into his life.",8.628928,01/03/2002,,94,5.2,306
2753,tt0090576,The Assault,,36.0,nl,At the end of WW II the Dutch resistance kills a German officer in front of the house of a Dutch family. Years after the war the young boy who witnessed the killing runs into the members of the resistance who committed the killing.,1.899468,06/02/1986,203781.0,124,6.8,12
2754,tt0090579,Abel,,35.0,nl,"An extremely weird comedy about the life of 31- year-old Abel, who has never left home. After failing with doctors and psychiatrists, Abel's father Victor brings home Christine, a friend, in an attempt to teach Abel basic social skills. After that trouble starts and Abel is thrown out into the street.",2.385264,27/02/1986,,100,6.7,11
2755,tt0257360,About Schmidt,30000000.0,18.0,en,"66-year-old Warren Schmidt is a retired insurance salesman and has no particular plans other than to drive around in the motor home his wife insisted they buy. He's not altogether bitter, but not happy either, as everything his wife does annoys him, and he disapproves of the man his daughter is about to marry. When his wife suddenly dies, he sets out to postpone the imminent marriage of his daughter to a man he doesn't like, while coping with discoveries about his late wife and himself in the process.",11.066473,13/12/2002,105834556.0,125,6.7,365
2756,tt0096754,The Abyss,70000000.0,12.0,en,"A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.",9.809585,09/08/1989,90000098.0,139,7.1,822
2757,tt0268126,Adaptation.,19000000.0,35.0,en,A love-lorn script writer grows increasingly desperate in his quest to adapt the book 'The Orchid Thief'.,11.624481,06/12/2002,32801173.0,114,7.3,649
